tipo,nombre,direccion,lat,lon,materiales,horario
Contenedor Negro,CAMPANA 879,CAMPANA 879,-34.62309409239664,-58.47865354646861,,
Contenedor Negro,CANADA 4951,CANADA 4951,-34.62012350486112,-58.50800413057601,,
Contenedor Negro,CANDELARIA 148,CANDELARIA 148,-34.635233419478766,-58.479481624057634,,
Contenedor Negro,CANDELARIA 218,CANDELARIA 218,-34.63592640186275,-58.479116234469004,,
Contenedor Negro,CANDELARIA 84,CANDELARIA 84,-34.63447453900029,-58.47992861068083,,
Contenedor Negro,CANGAYE 1096,CANGAYE 1096,-34.62615445652357,-58.52606162579019,,
Contenedor Negro,CANGAYE 1108,CANGAYE 1108,-34.62604765918606,-58.52610742463246,,
Contenedor Negro,CAÑADA DE GOMEZ 1043,CAÑADA DE GOMEZ 1043,-34.65009867576171,-58.51911494534898,,
Contenedor Negro,CAÑADA DE GOMEZ 1151,CAÑADA DE GOMEZ 1151,-34.65099124834625,-58.5176917989013,,
Contenedor Negro,CAÑADA DE GOMEZ 1201,CAÑADA DE GOMEZ 1201,-34.6514869339299,-58.517065021744465,,
Contenedor Negro,CAÑADA DE GOMEZ 1377,CAÑADA DE GOMEZ 1377,-34.6525283361942,-58.51569191349956,,
Contenedor Negro,CAÑADA DE GOMEZ 1411,CAÑADA DE GOMEZ 1411,-34.653561673014856,-58.51432572224729,,
Contenedor Negro,CAÑADA DE GOMEZ 1551,CAÑADA DE GOMEZ 1551,-34.65474623878871,-58.51287377490675,,
Contenedor Negro,CAÑADA DE GOMEZ 1641,CAÑADA DE GOMEZ 1641,-34.6554543180065,-58.51194050914161,,
Contenedor Negro,CAÑADA DE GOMEZ 1793,CAÑADA DE GOMEZ 1793,-34.656732480901546,-58.510338767444814,,
Contenedor Negro,CAÑADA DE GOMEZ 1921,CAÑADA DE GOMEZ 1921,-34.657494458827074,-58.509393201810674,,
Contenedor Negro,CAÑADA DE GOMEZ 2321,CAÑADA DE GOMEZ 2321,-34.661839934919215,-58.50440268085834,,
Contenedor Negro,CAÑADA DE GOMEZ 2495,CAÑADA DE GOMEZ 2495,-34.66371667971797,-58.501906372577416,,
Contenedor Negro,CAÑADA DE GOMEZ 2729,CAÑADA DE GOMEZ 2729,-34.66614488847493,-58.49904136369009,,
Contenedor Negro,CAÑADA DE GOMEZ 759,CAÑADA DE GOMEZ 759,-34.64705795993176,-58.52209814156918,,
Contenedor Negro,CAÑADA DE GOMEZ 890,CAÑADA DE GOMEZ 890,-34.64867141676237,-58.52081688391383,,
Contenedor Negro,CAÑADA DE GOMEZ 967,CAÑADA DE GOMEZ 967,-34.649388296808084,-58.52009130931965,,
Contenedor Negro,CARANDAY 845,CARANDAY 845,-34.62853251020655,-58.527664641004854,,
Contenedor Negro,CARANDAY 929,CARANDAY 929,-34.627197442707406,-58.52807843322558,,
Contenedor Negro,CARAPACHAY 1456,CARAPACHAY 1456,-34.62230308707169,-58.49420569651453,,
Contenedor Negro,"CARDENAS, CNEL. AV. 2004","CARDENAS, CNEL. AV. 2004",-34.65817642991499,-58.508278559558406,,
Contenedor Negro,"CARDENAS, CNEL. AV. 2239","CARDENAS, CNEL. AV. 2239",-34.66095796249234,-58.505906123824914,,
Contenedor Negro,"CARDENAS, CNEL. AV. 2315","CARDENAS, CNEL. AV. 2315",-34.662040133537516,-58.505048652162394,,
Contenedor Negro,"CARDENAS, CNEL. AV. 2477","CARDENAS, CNEL. AV. 2477",-34.66454626950607,-58.50367559194546,,
Contenedor Negro,"CARDENAS, CNEL. AV. 2557","CARDENAS, CNEL. AV. 2557",-34.66584013626413,-58.50292991403776,,
Contenedor Negro,"CARDENAS, CNEL. AV. 2660","CARDENAS, CNEL. AV. 2660",-34.6667802332584,-58.502141861922894,,
Contenedor Negro,"CARDENAS, CNEL. AV. 2876","CARDENAS, CNEL. AV. 2876",-34.6687567770031,-58.50099391058859,,
Contenedor Negro,"CARDENAS, CNEL. AV. 2934","CARDENAS, CNEL. AV. 2934",-34.66992492923447,-58.500155801506246,,
Contenedor Negro,"CARDENAS, CNEL. AV. 3027","CARDENAS, CNEL. AV. 3027",-34.67122739003088,-58.499491919027136,,
Contenedor Negro,CARDOSO 237,CARDOSO 237,-34.63381841655333,-58.49262558003376,,
Contenedor Negro,CARDOSO 5,CARDOSO 5,-34.63618398126789,-58.49217809678119,,
Contenedor Negro,CARHUE 1072,CARHUE 1072,-34.65054118607522,-58.52324276807403,,
Contenedor Negro,CARHUE 1144,CARHUE 1144,-34.65136186219812,-58.52220360595109,,
Contenedor Negro,CARHUE 1250,CARHUE 1250,-34.65220693792982,-58.52119804223559,,
Contenedor Negro,CARHUE 1360,CARHUE 1360,-34.65322720746858,-58.51974919594641,,
Contenedor Negro,CARHUE 1546,CARHUE 1546,-34.65484255900693,-58.517408182975416,,
Contenedor Negro,CARHUE 103,CARHUE 103,-34.64025561009901,-58.52504178872173,,
Contenedor Negro,CARHUE 1620,CARHUE 1620,-34.65563803609741,-58.51644861768382,,
Contenedor Negro,CARHUE 1716,CARHUE 1716,-34.65659170926153,-58.5154256539215,,
Contenedor Negro,CARHUE 1830,CARHUE 1830,-34.65739103994783,-58.514372287112664,,
Contenedor Negro,CARHUE 201,CARHUE 201,-34.641676397145275,-58.525005057968116,,
Contenedor Negro,CARHUE 2048,CARHUE 2048,-34.659577822320884,-58.51163399222035,,
Contenedor Negro,CARHUE 2184,CARHUE 2184,-34.66098338161464,-58.50989335546245,,
Contenedor Negro,CARHUE 2240,CARHUE 2240,-34.66150366638656,-58.50921668023786,,
Contenedor Negro,CARHUE 2356,CARHUE 2356,-34.66267921228951,-58.50787084839641,,
Contenedor Negro,CARHUE 2556,CARHUE 2556,-34.665233759591004,-58.50484763753064,,
Contenedor Negro,CARHUE 2604,CARHUE 2604,-34.66594653850351,-58.50387527338947,,
Contenedor Negro,CARHUE 259,CARHUE 259,-34.64232298196335,-58.5249191569077,,
Contenedor Negro,CARHUE 2985,CARHUE 2985,-34.66907524900089,-58.500227104646186,,
Contenedor Negro,CARHUE 3095,CARHUE 3095,-34.67010679366859,-58.49895550796171,,
Contenedor Negro,CARHUE 347,CARHUE 347,-34.643322758087635,-58.52470545867793,,
Contenedor Negro,CARHUE 495,CARHUE 495,-34.64458742919269,-58.524699549768066,,
Contenedor Negro,CARHUE 541,CARHUE 541,-34.64508271771386,-58.52466444766105,,
Contenedor Negro,CARHUE 665,CARHUE 665,-34.646283389411295,-58.52448334660129,,
Contenedor Negro,CARHUE 735,CARHUE 735,-34.64695437426196,-58.52451714031635,,
Contenedor Negro,CARHUE 875,CARHUE 875,-34.64825594399648,-58.52440523560737,,
Contenedor Negro,CARHUE 935,CARHUE 935,-34.649187922486625,-58.52435793085117,,
Contenedor Negro,CAROYA 2231,CAROYA 2231,-34.65844250074905,-58.481752860815995,,
Contenedor Negro,CARRASCO AV. 10,CARRASCO AV. 10,-34.63513876250934,-58.48777567500387,,
Contenedor Negro,CARRASCO AV. 199,CARRASCO AV. 199,-34.63387879899787,-58.489344617939565,,
Contenedor Negro,CARRASCO AV. 266,CARRASCO AV. 266,-34.63337741350366,-58.48996609535295,,
Contenedor Negro,CARRASCO AV. 389,CARRASCO AV. 389,-34.632589001627416,-58.49086657782006,,
Contenedor Negro,CARRASCO AV. 425,CARRASCO AV. 425,-34.63217974713928,-58.491244950073636,,
Contenedor Negro,CARRASCO AV. 543,CARRASCO AV. 543,-34.63100818169719,-58.492831791622145,,
Contenedor Negro,CARRASCO AV. 661,CARRASCO AV. 661,-34.63003101080816,-58.49421364041277,,
Contenedor Negro,CARRASCO AV. 749,CARRASCO AV. 749,-34.62907613792859,-58.49529510170887,,
Contenedor Negro,CARRASCO AV. 845,CARRASCO AV. 845,-34.62810676381093,-58.496058576517235,,
Contenedor Negro,CARRASCO AV. 959,CARRASCO AV. 959,-34.62764028035564,-58.49725512943776,,
Contenedor Negro,CASCO 155,CASCO 155,-34.63759499487338,-58.52593224842963,,
Contenedor Negro,"CASTRO, EMILIO 4933","CASTRO, EMILIO 4933",-34.64294351747754,-58.49448973554198,,
Contenedor Negro,"CASTRO, EMILIO 5035","CASTRO, EMILIO 5035",-34.64325031801194,-58.496017568897074,,
Contenedor Negro,"CASTRO, EMILIO AV. 5117","CASTRO, EMILIO AV. 5117",-34.643468320472316,-58.49752470376635,,
Contenedor Negro,"CASTRO, EMILIO AV. 5272","CASTRO, EMILIO AV. 5272",-34.64429900684454,-58.49860575217668,,
Contenedor Negro,"CASTRO, EMILIO AV. 5275","CASTRO, EMILIO AV. 5275",-34.644074614276185,-58.49907363406743,,
Contenedor Negro,"CASTRO, EMILIO AV. 5345","CASTRO, EMILIO AV. 5345",-34.64462460522758,-58.499784100132665,,
Contenedor Negro,"CASTRO, EMILIO AV. 5392","CASTRO, EMILIO AV. 5392",-34.644836901064295,-58.49992249276245,,
Contenedor Negro,"CASTRO, EMILIO AV. 5483","CASTRO, EMILIO AV. 5483",-34.64523019772386,-58.50106464175522,,
Contenedor Negro,"CASTRO, EMILIO AV. 5452","CASTRO, EMILIO AV. 5452",-34.645212596049504,-58.500644059618566,,
Contenedor Negro,"CASTRO, EMILIO AV. 5530","CASTRO, EMILIO AV. 5530",-34.64568728900737,-58.50141272377271,,
Contenedor Negro,"CASTRO, EMILIO AV. 5783","CASTRO, EMILIO AV. 5783",-34.64668117695393,-58.504287684005476,,
Contenedor Negro,"CASTRO, EMILIO AV. 5820","CASTRO, EMILIO AV. 5820",-34.646843177671016,-58.50446118686084,,
Contenedor Negro,"CASTRO, EMILIO AV. 5881","CASTRO, EMILIO AV. 5881",-34.6470269779139,-58.5053600476262,,
Contenedor Negro,"CASTRO, EMILIO AV. 5963","CASTRO, EMILIO AV. 5963",-34.64747567013225,-58.50585852336048,,
Contenedor Negro,"CASTRO, EMILIO AV. 5998","CASTRO, EMILIO AV. 5998",-34.64782466427702,-58.506286202801014,,
Contenedor Negro,"CASTRO, EMILIO AV. 6095","CASTRO, EMILIO AV. 6095",-34.64831535966723,-58.50762094296466,,
Contenedor Negro,"CASTRO, EMILIO AV. 6121","CASTRO, EMILIO AV. 6121",-34.64846775882666,-58.508155119335484,,
Contenedor Negro,"CASTRO, EMILIO AV. 6184","CASTRO, EMILIO AV. 6184",-34.64888675131039,-58.50856999880876,,
Contenedor Negro,"CASTRO, EMILIO AV. 6270","CASTRO, EMILIO AV. 6270",-34.64943374588533,-58.50999963456195,,
Contenedor Negro,"CASTRO, EMILIO AV. 6351","CASTRO, EMILIO AV. 6351",-34.64996005240387,-58.51119673934928,,
Contenedor Negro,"CASTRO, EMILIO AV. 6464","CASTRO, EMILIO AV. 6464",-34.650393434063965,-58.512041441511826,,
Contenedor Negro,"CASTRO, EMILIO AV. 6491","CASTRO, EMILIO AV. 6491",-34.65054913268601,-58.5124819218093,,
Contenedor Negro,"CASTRO, EMILIO AV. 6551","CASTRO, EMILIO AV. 6551",-34.650780730857754,-58.513181890614334,,
Contenedor Negro,"CASTRO, EMILIO AV. 6658","CASTRO, EMILIO AV. 6658",-34.6513067231177,-58.51404565038108,,
Contenedor Negro,"CASTRO, EMILIO AV. 6673","CASTRO, EMILIO AV. 6673",-34.651270223936244,-58.514042650771756,,
Contenedor Negro,"CASTRO, EMILIO AV. 6759","CASTRO, EMILIO AV. 6759",-34.651770439706816,-58.515119291510224,,
Contenedor Negro,"CASTRO, EMILIO AV. 6798","CASTRO, EMILIO AV. 6798",-34.651901115847814,-58.515320392320135,,
Contenedor Negro,"CASTRO, EMILIO AV. 6873","CASTRO, EMILIO AV. 6873",-34.652048015624004,-58.51595356455451,,
Contenedor Negro,"CASTRO, EMILIO AV. 6880","CASTRO, EMILIO AV. 6880",-34.652229810235745,-58.51570327379371,,
Contenedor Negro,"CASTRO, EMILIO AV. 6902","CASTRO, EMILIO AV. 6902",-34.652591605878094,-58.516492737880945,,
Contenedor Negro,"CASTRO, EMILIO AV. 6945","CASTRO, EMILIO AV. 6945",-34.65238161151086,-58.51666223225337,,
Contenedor Negro,"CASTRO, EMILIO AV. 7001","CASTRO, EMILIO AV. 7001",-34.652750405557434,-58.51716120854025,,
Contenedor Negro,"CASTRO, EMILIO AV. 7105","CASTRO, EMILIO AV. 7105",-34.65328369926328,-58.51835085450852,,
Contenedor Negro,"CASTRO, EMILIO AV. 7110","CASTRO, EMILIO AV. 7110",-34.653407495803165,-58.51822275901416,,
Contenedor Negro,"CASTRO, EMILIO AV. 7257","CASTRO, EMILIO AV. 7257",-34.653869294446125,-58.52008047732516,,
Contenedor Negro,"CASTRO, EMILIO AV. 7298","CASTRO, EMILIO AV. 7298",-34.65411978883523,-58.52010247458319,,
Contenedor Negro,"CASTRO, EMILIO AV. 7303","CASTRO, EMILIO AV. 7303",-34.65424868847424,-58.52062455163221,,
Contenedor Negro,"CASTRO, EMILIO AV. 7390","CASTRO, EMILIO AV. 7390",-34.65480137793354,-58.5210449299003,,
Contenedor Negro,"CASTRO, EMILIO AV. 7410","CASTRO, EMILIO AV. 7410",-34.65491307692822,-58.52135731591696,,
Contenedor Negro,"CASTRO, EMILIO AV. 7522","CASTRO, EMILIO AV. 7522",-34.655559971033476,-58.523151635558676,,
Contenedor Negro,"CASTRO, EMILIO AV. 7541","CASTRO, EMILIO AV. 7541",-34.655630470508115,-58.523370825803966,,
Contenedor Negro,"CASTRO, EMILIO AV. 7603","CASTRO, EMILIO AV. 7603",-34.65583167022614,-58.52424238758976,,
Contenedor Negro,"CASTRO, EMILIO AV. 7698","CASTRO, EMILIO AV. 7698",-34.656206326678856,-58.524411380643336,,
Contenedor Negro,CATANIA 5465,CATANIA 5465,-34.6443631208923,-58.50174821919555,,
Contenedor Negro,CATANIA 5599,CATANIA 5599,-34.6452513243898,-58.50273476081016,,
Contenedor Negro,CAJARAVILLA 4182,CAJARAVILLA 4182,-34.638744165663525,-58.48482227352915,,
Contenedor Negro,CAJARAVILLA 4207,CAJARAVILLA 4207,-34.638682870243485,-58.48546764675656,,
Contenedor Negro,CAJARAVILLA 4375,CAJARAVILLA 4375,-34.63944335633814,-58.48794840799533,,
Contenedor Negro,CAJARAVILLA 4450,CAJARAVILLA 4450,-34.63978116361456,-58.48920818109585,,
Contenedor Negro,CAJARAVILLA 4568,CAJARAVILLA 4568,-34.64014046308023,-58.490763012936476,,
Contenedor Negro,CAJARAVILLA 4654,CAJARAVILLA 4654,-34.64031626582554,-58.492133353881414,,
Contenedor Negro,CAJARAVILLA 4774,CAJARAVILLA 4774,-34.640500970983744,-58.49403387240519,,
Contenedor Negro,CAJARAVILLA 4856,CAJARAVILLA 4856,-34.64065127295751,-58.49512942512183,,
Contenedor Negro,CAJARAVILLA 4950,CAJARAVILLA 4950,-34.64079317488231,-58.496176079961096,,
Contenedor Negro,CAJARAVILLA 5040,CAJARAVILLA 5040,-34.64113777560675,-58.49791700405992,,
Contenedor Negro,CAJARAVILLA 5150,CAJARAVILLA 5150,-34.641218780125584,-58.49920734906309,,
Contenedor Negro,CERVANTES 1012,CERVANTES 1012,-34.62908155978292,-58.49975041383069,,
Contenedor Negro,CERVANTES 1132,CERVANTES 1132,-34.6281090883268,-58.50103876653627,,
Contenedor Negro,CERVANTES 1190,CERVANTES 1190,-34.627564304036476,-58.501703642439786,,
Contenedor Negro,CERVANTES 1260,CERVANTES 1260,-34.627009120535455,-58.5024804137015,,
Contenedor Negro,CERVANTES 1454,CERVANTES 1454,-34.62567975939744,-58.504209950388834,,
Contenedor Negro,CERVANTES 1676,CERVANTES 1676,-34.62396091050708,-58.506620961164266,,
Contenedor Negro,CERVANTES 1736,CERVANTES 1736,-34.62333812863216,-58.507414932192766,,
Contenedor Negro,CERVANTES 1896,CERVANTES 1896,-34.62218949298143,-58.50865431317759,,
Contenedor Negro,CERVANTES 1946,CERVANTES 1946,-34.62160937821853,-58.50947195796865,,
Contenedor Negro,CERVANTES 2168,CERVANTES 2168,-34.61982903019435,-58.51177487375677,,
Contenedor Negro,CERVANTES 2044,CERVANTES 2044,-34.62082860195991,-58.51067371295151,,
Contenedor Negro,CERVANTES 2296,CERVANTES 2296,-34.61880583410815,-58.513165623023404,,
Contenedor Negro,CERVANTES 376,CERVANTES 376,-34.63367323568599,-58.495833045841295,,
Contenedor Negro,CERVANTES 436,CERVANTES 436,-34.633002851737984,-58.49598594423466,,
Contenedor Negro,CERVANTES 632,CERVANTES 632,-34.631268895865404,-58.49691061776669,,
Contenedor Negro,CERVANTES 720,CERVANTES 720,-34.630663014420215,-58.497869481713636,,
Contenedor Negro,CERVANTES 818,CERVANTES 818,-34.63026432620513,-58.498414361619346,,
Contenedor Negro,CERVANTES 980,CERVANTES 980,-34.62929435333383,-58.49942732591566,,
Contenedor Negro,COLIGUE 2926,COLIGUE 2926,-34.614181532182165,-58.52625964896987,,
Contenedor Negro,COLIQUEO 2002,COLIQUEO 2002,-34.621361807704936,-58.51429945626315,,
Contenedor Negro,COLIQUEO 2101,COLIQUEO 2101,-34.62022511162317,-58.515767245848764,,
Contenedor Negro,CONCORDIA 135,CONCORDIA 135,-34.630377580923955,-58.476522744760146,,
Contenedor Negro,CONCORDIA 287,CONCORDIA 287,-34.62922874462313,-58.47706806911115,,
Contenedor Negro,CONCORDIA 479,CONCORDIA 479,-34.62706809809165,-58.47791454899056,,
Contenedor Negro,CONCORDIA 555,CONCORDIA 555,-34.62620382053017,-58.47846673193718,,
Contenedor Negro,CONCORDIA 663,CONCORDIA 663,-34.624939451797665,-58.479017133160745,,
Contenedor Negro,CONCORDIA 789,CONCORDIA 789,-34.623858578496936,-58.47937261064395,,
Contenedor Negro,CONCORDIA 51,CONCORDIA 51,-34.63167968246049,-58.475802104828645,,
Contenedor Negro,"CORREA, GUILLERMO, DR. 4521","CORREA, GUILLERMO, DR. 4521",-34.65169303745047,-58.478211758895675,,
Contenedor Negro,"CORREA, GUILLERMO, DR. 4621","CORREA, GUILLERMO, DR. 4621",-34.652554321196305,-58.478904823448374,,
Contenedor Negro,CORTINA 1040,CORTINA 1040,-34.630706081304766,-58.511617901763664,,
Contenedor Negro,CORTINA 1138,CORTINA 1138,-34.6298483051543,-58.51248427143959,,
Contenedor Negro,CORTINA 1250,CORTINA 1250,-34.62892403203001,-58.51365622871423,,
Contenedor Negro,CORTINA 1394,CORTINA 1394,-34.62781566540817,-58.515294367668574,,
Contenedor Negro,CORTINA 1510,CORTINA 1510,-34.62673841240769,-58.51657450964571,,
Contenedor Negro,CORTINA 1552,CORTINA 1552,-34.62637020679918,-58.51699800630164,,
Contenedor Negro,CORTINA 1612,CORTINA 1612,-34.62588869446436,-58.51767417512939,,
Contenedor Negro,CORTINA 1650,CORTINA 1650,-34.62539210171389,-58.51825351144595,,
Contenedor Negro,CORTINA 1716,CORTINA 1716,-34.62505654541264,-58.5187481420245,,
Contenedor Negro,CORTINA 1892,CORTINA 1892,-34.62373468481194,-58.5206195726966,,
Contenedor Negro,CORTINA 1916,CORTINA 1916,-34.62306580306038,-58.521386216344744,,
Contenedor Negro,CORTINA 2058,CORTINA 2058,-34.62261995821311,-58.521930685048815,,
Contenedor Negro,CORTINA 2130,CORTINA 2130,-34.62181054158398,-58.52322677671432,,
Contenedor Negro,CORTINA 2262,CORTINA 2262,-34.6208012412866,-58.52450014613433,,
Contenedor Negro,CORTINA 2302,CORTINA 2302,-34.62047048029405,-58.524875116929074,,
Contenedor Negro,CORTINA 2401,CORTINA 2401,-34.61920983034647,-58.526560007347776,,
Contenedor Negro,CORTINA 2620,CORTINA 2620,-34.617997754756644,-58.528530580744146,,
Contenedor Negro,CORTINA 2704,CORTINA 2704,-34.61717517750653,-58.52933805266292,,
Contenedor Negro,CORTINA 304,CORTINA 304,-34.635729535583245,-58.50532073095155,,
Contenedor Negro,CORTINA 444,CORTINA 444,-34.63470526309825,-58.50615950298865,,
Contenedor Negro,CORTINA 796,CORTINA 796,-34.63246672858855,-58.50907789612323,,
Contenedor Negro,CORTINA 884,CORTINA 884,-34.6318149477516,-58.50994686419835,,
Contenedor Negro,CORTINA 954,CORTINA 954,-34.63123766459789,-58.51069093700122,,
Contenedor Negro,CORVALAN 90,CORVALAN 90,-34.63960675499904,-58.50846107639777,,
Contenedor Negro,CORVALAN 118,CORVALAN 118,-34.64009994942855,-58.50807208335022,,
Contenedor Negro,CORVALAN 1090,CORVALAN 1090,-34.64850100380664,-58.49716588253545,,
Contenedor Negro,CORVALAN 1152,CORVALAN 1152,-34.6491139859395,-58.49638141118994,,
Contenedor Negro,CORVALAN 1290,CORVALAN 1290,-34.65052150871829,-58.49461065423129,,
Contenedor Negro,CORVALAN 1364,CORVALAN 1364,-34.65098783093873,-58.49390610204578,,
Contenedor Negro,CORVALAN 1498,CORVALAN 1498,-34.65201350086808,-58.4925583514782,,
Contenedor Negro,CORVALAN 1404,CORVALAN 1404,-34.65139121986401,-58.49352841506052,,
Contenedor Negro,CORVALAN 1550,CORVALAN 1550,-34.65249788690603,-58.491970372777715,,
Contenedor Negro,CORVALAN 1680,CORVALAN 1680,-34.653406760541834,-58.49083341416564,,
Contenedor Negro,CORVALAN 1758,CORVALAN 1758,-34.65415693868638,-58.48987584913464,,
Contenedor Negro,CORVALAN 1840,CORVALAN 1840,-34.65500101405887,-58.48879108879128,,
Contenedor Negro,CORVALAN 211,CORVALAN 211,-34.64092635631243,-58.50709319793739,,
Contenedor Negro,CORVALAN 2052,CORVALAN 2052,-34.656879259239176,-58.48637377718698,,
Contenedor Negro,CORVALAN 2162,CORVALAN 2162,-34.65777213374754,-58.48534001434373,,
Contenedor Negro,CORVALAN 2250,CORVALAN 2250,-34.65895500036975,-58.48405036020145,,
Contenedor Negro,CORVALAN 2320,CORVALAN 2320,-34.659982169382296,-58.48252431715688,,
Contenedor Negro,CORVALAN 312,CORVALAN 312,-34.64176830058469,-58.50589236319976,,
Contenedor Negro,CORVALAN 462,CORVALAN 462,-34.6430079634686,-58.504106229555696,,
Contenedor Negro,CORVALAN 520,CORVALAN 520,-34.64360254601105,-58.503319358439065,,
Contenedor Negro,CORVALAN 580,CORVALAN 580,-34.64404573294787,-58.50272258040124,,
Contenedor Negro,CORVALAN 698,CORVALAN 698,-34.6449500068392,-58.50161542055384,,
Contenedor Negro,CORVALAN 764,CORVALAN 764,-34.64544439254528,-58.501006142674065,,
Contenedor Negro,CORVALAN 838,CORVALAN 838,-34.646146172722794,-58.50023607007663,,
Contenedor Negro,CORVALAN 970,CORVALAN 970,-34.64724204045625,-58.498767724079336,,
Contenedor Negro,COSQUIN 1046,COSQUIN 1046,-34.649782192027004,-58.520942870557235,,
Contenedor Negro,COSQUIN 1198,COSQUIN 1198,-34.65125924928446,-58.519118936776934,,
Contenedor Negro,COSQUIN 1290,COSQUIN 1290,-34.65203682573713,-58.51794728055681,,
Contenedor Negro,COSQUIN 1314,COSQUIN 1314,-34.652286218950145,-58.51772628807066,,
Contenedor Negro,COSQUIN 1476,COSQUIN 1476,-34.653912072314455,-58.515802457431775,,
Contenedor Negro,COSQUIN 150,COSQUIN 150,-34.640893307299656,-58.523444729427524,,
Contenedor Negro,COSQUIN 1540,COSQUIN 1540,-34.654685050183424,-58.51489619005607,,
Contenedor Negro,COSQUIN 1730,COSQUIN 1730,-34.65609770780193,-58.51284846619124,,
Contenedor Negro,COSQUIN 1878,COSQUIN 1878,-34.65757696370917,-58.510762343467704,,
Contenedor Negro,COSQUIN 1946,COSQUIN 1946,-34.658355542009424,-58.50996947127322,,
Contenedor Negro,COSQUIN 2032,COSQUIN 2032,-34.65907451996716,-58.508831914048876,,
Contenedor Negro,COSQUIN 2264,COSQUIN 2264,-34.66145875193801,-58.50608511265131,,
Contenedor Negro,COSQUIN 2310,COSQUIN 2310,-34.66217613195606,-58.505357338157744,,
Contenedor Negro,COSQUIN 206,COSQUIN 206,-34.64155179229751,-58.523450024436556,,
Contenedor Negro,COSQUIN 2486,COSQUIN 2486,-34.664267771098935,-58.50271013468582,,
Contenedor Negro,COSQUIN 2684,COSQUIN 2684,-34.665922089428165,-58.500787409715386,,
Contenedor Negro,COSQUIN 2718,COSQUIN 2718,-34.666312551640964,-58.50031804011277,,
Contenedor Negro,COSQUIN 324,COSQUIN 324,-34.64300045783526,-58.52316722587124,,
Contenedor Negro,COSQUIN 602,COSQUIN 602,-34.64569129532221,-58.522946015713636,,
Contenedor Negro,COSQUIN 702,COSQUIN 702,-34.64650507641289,-58.522878612662566,,
Contenedor Negro,COSQUIN 868,COSQUIN 868,-34.64822983603788,-58.5226759087191,,
Contenedor Negro,GARCIA DE COSSIO 5577,GARCIA DE COSSIO 5577,-34.6401905518349,-58.50897794449879,,
Contenedor Negro,GARCIA DE COSSIO 5667,GARCIA DE COSSIO 5667,-34.64093078316782,-58.50982357155285,,
Contenedor Negro,GARCIA DE COSSIO 5735,GARCIA DE COSSIO 5735,-34.641292680802046,-58.510252704283126,,
Contenedor Negro,GARCIA DE COSSIO 5895,GARCIA DE COSSIO 5895,-34.642563722731246,-58.51162592820183,,
Contenedor Negro,GARCIA DE COSSIO 5901,GARCIA DE COSSIO 5901,-34.64275110701754,-58.511736109679,,
Contenedor Negro,GARCIA DE COSSIO 6027,GARCIA DE COSSIO 6027,-34.64352639405312,-58.51269376368924,,
Contenedor Negro,GARCIA DE COSSIO 6143,GARCIA DE COSSIO 6143,-34.64438827935472,-58.51370051500163,,
Contenedor Negro,GARCIA DE COSSIO 6241,GARCIA DE COSSIO 6241,-34.64535776170252,-58.51460656978037,,
