wkt_geom,direccion,barrio,comuna,mas_info,materiales
Point (106501.14677500000107102 101493.78682399999524932),Mexico 1844,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (105603.59181899999384768 101533.86754099999961909),Republica Bolivariana De Venezuela 2455,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (106377.49249499999859836 102631.45598400000017136),Riobamba 324,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (105978.37070200000016484 102698.36785100000270177),"Uriburu Jose E., Pres. 383",Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (106278.09670100000221282 101568.00126900000032037),Venezuela 2011,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (106192.53063100000144914 103136.19289799999387469),Viamonte 2002,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (105542.3799600000056671 103129.1215879999945173),Viamonte 2538,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (106064.25791699999535922 101926.4089220000023488),"Alsina, Adolfo 2184",Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (105851.57732599999872036 101911.598811999996542),"Alsina, Adolfo 2340",Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (105587.6431120000052033 101884.2288540000008652),"Alsina, Adolfo 2550",Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (104793.17346499999985099 101806.51897000000462867),"Alsina, Adolfo 3190",Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (104905.1772460000065621 102939.26802299999690149),"Anchorena, Tomas Manuel De, Dr. 589",Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (104949.2304500000027474 103086.44833800000196788),"Anchorena, Tomas Manuel De, Dr. 661",Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (105048.3425649999990128 103422.92158700000436511),"Anchorena, Tomas Manuel De, Dr. 889",Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (106322.04357300000265241 101680.97358299999905284),Belgrano Av. 1980,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (106072.3316670000058366 101662.83500399999320507),Belgrano Av. 2184,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (105812.73108800000045449 101645.20896000000357162),Belgrano Av. 2370,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (105506.06562599999597296 101622.67073199999867938),Belgrano Av. 2616,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (105295.29064599999401253 101603.56130899999698158),Belgrano Av. 2850,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (105064.60484299999370705 101567.82711199999903329),Belgrano Av. 2990,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (105001.9741749999957392 101558.08995399999548681),Belgrano Av. 3020,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (104676.44075399999564979 101527.46776100000715815),Belgrano Av. 3270,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (105252.60722599999280646 103030.62246400000003632),Boulogne Sur Mer 694,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (105312.24472099999547936 103224.05631200000061654),Boulogne Sur Mer 863,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (106409.74889600000460632 101355.36087099999713246),Chile 1908,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (105809.02491900000313763 101295.74905199999921024),Chile 2392,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (105637.90491300000576302 103322.40348999999696389),Cordoba Av. 2445,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (104966.45326500000373926 103467.76636300000245683),Cordoba Av. 2993,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (106296.17710499999520835 102738.94662000000244007),Corrientes Av. 1962,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (106010.35775100000319071 102729.6196090000012191),Corrientes Av. 2176,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (104814.40821900000446476 102788.78132700000423938),Corrientes Av. 3230,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (105183.04748500000278 103133.35854899999685585),Ecuador 780,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (105267.94794600000022911 103406.72755399999732617),Ecuador 972,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (104679.78875399999378715 103186.97131700000318233),Gallo 789,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (104704.6399189999938244 103364.04857800000172574),Gallo 943,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (105255.50176800000190269 102631.74207999999634922),"Gomez, Valentin 2824",Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (104711.22921200000564568 102673.59123499999986961),"Gomez, Valentin 3294",Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (105073.16866900000604801 103069.41002599999774247),"Jaures, Jean 738",Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (105111.76900499999464955 103192.6013329999987036),"Jaures, Jean 858",Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (105315.99215799999365117 101819.54415099999459926),Jujuy Av. 240,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (106256.67991999999503605 102888.95206399999733549),Lavalle 1981,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (106051.43513399999937974 102884.65558299999975134),Lavalle 2125,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (105775.4865189999982249 102872.13764600000286009),Lavalle 2361,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (105564.22705099999438971 102870.45294600000488572),Lavalle 2535,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (105314.27690700000675861 102882.4413090000016382),Lavalle 2713,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (105057.85489699999743607 102920.62619599999743514),Lavalle 2975,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (104787.92097599999397062 103017.48093700000026729),Lavalle 3193,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (106262.36134699999820441 101473.55194000000483356),Mexico 2024,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (106174.45381599999382161 101466.20314500000677072),Mexico 2094,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (105914.52378899999894202 101434.41258499999821652),Mexico 2266,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (105737.32855999999446794 101409.20462899999984074),Mexico 2458,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (105340.08627200000046287 101317.26081500000145752),Mexico 2768,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (105099.26051900000311434 101224.94017400000302587),Mexico 2980,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (104920.32728699999279343 101158.31169099999533501),Mexico 3120,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (106374.38533999999344815 102344.64942099999461789),"Mitre, Bartolome 1918",Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (106094.86847000000125263 102453.20807700000295881),"Peron, Juan Domingo, Tte. General 2121",Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (106086.21156100000371225 101551.62172900000587106),Republica Bolivariana De Venezuela 2151,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (105244.26472900000226218 101457.13056600000709295),Republica Bolivariana De Venezuela 2815,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (104968.21224900000379421 101409.72095899999840185),Republica Bolivariana De Venezuela 3083,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (104659.40919099999882746 101406.17690999999467749),Republica Bolivariana De Venezuela 3287,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (106371.71666299999924377 102219.1904320000030566),Rivadavia Av. 1923,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (106092.58670699999493081 102195.53661500000453088),Rivadavia Av. 2153,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (105796.37082700000610203 102167.83331899999757297),Rivadavia Av. 2379,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (105618.10617199999978766 102155.6891100000066217),Rivadavia Av. 2515,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (105422.63044100000115577 102142.90100399999937508),Rivadavia Av. 2675,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (104786.93153899999742862 102090.02308499999344349),Rivadavia Av. 3165,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (104633.4356370000023162 103324.48753199999919161),San Luis 3336,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (104587.30721299999277107 101794.67478400000254624),Sanchez De Loria 271,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (104636.84956400000373833 101204.94126900000264868),Sanchez De Loria 721,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (105848.88605499999539461 103118.40354100000695325),Viamonte 2280,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (105746.17645899999479298 103113.39680200000293553),Viamonte 2378,Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (106471.08611800000653602 102086.79157099999429192),"Yrigoyen, Hipolito 1864",Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (106205.17605500000354368 102068.87889799999538809),"Yrigoyen, Hipolito 2064",Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (105971.12645100000372622 102049.45656700000108685),"Yrigoyen, Hipolito 2230",Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (105718.95161499999812804 102026.60239099999307655),"Yrigoyen, Hipolito 2440",Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (105436.43305199999304023 102004.24254999999538995),"Yrigoyen, Hipolito 2670",Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (105212.19860200000402983 101986.70467399999324698),"Yrigoyen, Hipolito 2836",Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (104967.93309999999473803 101970.83439600000565406),"Yrigoyen, Hipolito 3024",Balvanera,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (108458.87406499999633525 99613.4402031000063289),Gualeguay 1289,Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (108272.06779000000096858 99581.39773270000296179),Gualeguay 1451,Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (107825.18236200000683311 97426.54594919999362901),Jorge 2250,Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (108262.50982700000167824 98966.44985649999580346),Suarez 1592,Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (106369.97107400000095367 98299.85955049999756739),Suarez 3175,Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (108027.61256100000173319 100253.20350699999835342),Piedras|1568|pr3158|,Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (106786.9403020000027027 99476.92241119999380317),Caseros Av.|1946|pr3172,Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (107883.44338500000594649 100092.5662949999968987),Caseros Av.|946|pr3235,Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (108279.93889900000067428 100288.03519900000537746),Caseros Av.|523|pr1374|,Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (107193.51974800000607502 99632.07404249999672174),Caseros Av.|1561|pr3171,Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (108310.07226000000082422 99376.60658609999518376),"Villafa?e, Wenceslao 1455",Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (108494.52584699999715667 99408.37618550000479445),"Villafa?e, Wenceslao 1247",Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (107942.48428299999795854 98184.43395019999297801),Alvarado 1961,Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (107635.58036100000026636 98054.10950079999747686),Alvarado 2295,Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (107465.07574699999531731 98004.46494299999903888),Alvarado 2465,Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (107101.37031600000045728 97909.18714320000435691),Alvarado 2795,Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (106412.29044599999906495 97485.95181579999916721),"Arata, Pedro N. 1523",Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (107305.71070199999667238 98141.08528879999357741),Australia Av. 2571,Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (106891.61489500000607222 98049.64437619999807794),Australia Av. 2924,Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (108515.88984899999923073 98462.95966100000077859),Azara 1194,Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (108412.27597000000241678 99041.82764760000281967),Azara 637,Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (107950.15092000000004191 97956.80888820000109263),California 2000,Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (107460.51947499999369029 97812.77177390000724699),California 2506,Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (107178.35997799999313429 97752.68021999999473337),California 2760,Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (106566.99102200000197627 97834.37818359999801032),Chubut 1219,Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (106870.70191099999647122 97008.20478369999909773),Cruz Del Sud 2988,Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (105549.43004999999538995 97046.65893489999871235),"Cruz, Osvaldo 3802",Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (107456.04306300000462215 97263.99313129999791272),"Cruz, Osvaldo Av. 2579",Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (106795.80932899999606889 99316.17159670000546612),Finochietto Enrique Dr. 1822,Barracas,4,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
